,0
327,0.525
328,0.6666666666666666
329,1.0
330,0.5445544554455446
331,1.0
332,0.7323943661971831
333,0.5
334,0.6349206349206349
335,1.0
336,0.8481012658227848
337,1.0
338,0.9347826086956522
339,0.25
340,0.5238095238095238
341,0.5
342,0.6261682242990654
343,0.7395833333333334
344,
345,0.41414141414141414
346,0.5370370370370371
347,0.5757575757575758
348,0.7291666666666666
349,0.5797101449275363
350,1.0
351,0.48936170212765956
352,0.1
353,0.7093023255813954
354,0.27631578947368424
355,0.28
356,
357,0.8108108108108109
358,0.5822784810126582
359,0.574468085106383
360,0.8269230769230769
361,0.7142857142857143
362,0.43636363636363634
363,0.7222222222222222
364,0.9166666666666666
365,0.7586206896551724
366,0.47368421052631576
367,0.7083333333333334
368,0.7796610169491526
369,0.6440677966101694
370,0.86
371,1.0
372,0.411214953271028
373,0.55
374,1.0
375,1.0
376,0.25609756097560976
377,1.0
378,0.972972972972973
379,0.3717948717948718
380,0.4935064935064935
381,0.6907216494845361
382,0.421875
383,0.5365853658536586
384,0.6181818181818182
385,0.8533333333333334
386,0.7575757575757576
387,0.22388059701492538
388,0.5616438356164384
389,0.1320754716981132
390,0.589041095890411
391,0.9047619047619048
392,1.0
393,0.5714285714285714
394,1.0
395,0.5
396,0.35555555555555557
397,0.9230769230769231
398,0.7209302325581395
399,0.0
400,1.0
401,0.7681159420289855
402,0.5
403,0.6875
404,0.9636363636363636
405,1.0
406,0.8
407,0.78
408,0.5263157894736842
409,0.07407407407407407
410,0.43902439024390244
411,0.9111111111111111
412,0.7075471698113207
413,0.8333333333333334
414,0.9142857142857143
415,1.0
416,0.3953488372093023
417,0.7922077922077922
418,1.0
419,0.9333333333333333
420,0.8055555555555556
421,0.6395348837209303
422,0.775
423,1.0
424,0.3037974683544304
425,0.7727272727272727
426,0.48333333333333334
427,0.6666666666666666
428,0.4411764705882353
429,0.4891304347826087
430,0.7674418604651163
431,0.0
432,0.058823529411764705
433,0.5526315789473685
434,
435,
436,0.75
437,0.6571428571428571
438,1.0
439,0.9411764705882353
440,0.8888888888888888
441,0.9411764705882353
442,0.4603174603174603
443,1.0
444,0.78125
445,1.0
446,0.5698924731182796
447,0.5673076923076923
448,0.8888888888888888
449,0.3978494623655914
450,0.5494505494505495
451,1.0
452,0.9
453,0.7872340425531915
454,0.38028169014084506
455,0.6229508196721312
456,0.4594594594594595
457,0.20930232558139536
458,0.275
459,0.0
460,0.4931506849315068
461,0.5051546391752577
462,0.98
463,0.6666666666666666
464,0.6
465,0.5142857142857142
466,0.5
467,0.5471698113207547
468,0.8723404255319149
469,0.9411764705882353
470,0.4375
471,0.6231884057971014
472,0.693069306930693
473,0.88
474,0.3855421686746988
475,0.6268656716417911
476,0.640625
477,0.4268292682926829
478,1.0
479,0.06382978723404255
480,0.7391304347826086
481,0.6507936507936508
482,0.0
483,0.58
484,0.6323529411764706
485,0.5294117647058824
486,0.775
487,0.3018867924528302
488,0.4
489,0.8125
490,0.8888888888888888
491,0.5
492,0.8918918918918919
493,0.8793103448275862
494,0.7727272727272727
495,0.9310344827586207
496,0.6530612244897959
497,0.5287356321839081
498,0.20588235294117646
499,0.5
500,0.7142857142857143
501,0.8611111111111112
502,0.7377049180327869
503,0.7333333333333333
504,0.9090909090909091
505,0.5483870967741935
506,0.8679245283018868
507,0.43283582089552236
508,0.78125
509,0.8695652173913043
510,0.7894736842105263
511,0.48214285714285715
512,0.9574468085106383
513,0.725
514,0.9487179487179487
515,0.9696969696969697
516,0.5
517,1.0
518,0.3333333333333333
519,0.88
520,0.926829268292683
521,0.5789473684210527
522,0.06896551724137931
523,0.6875
524,0.9722222222222222
525,0.9777777777777777
526,0.8214285714285714
527,0.7333333333333333
528,0.85
529,0.45454545454545453
530,0.7872340425531915
531,0.5714285714285714
532,0.9791666666666666
533,0.23076923076923078
534,0.671875
535,0.9473684210526315
536,0.8378378378378378
537,0.85
538,0.8780487804878049
539,0.6666666666666666
540,0.9722222222222222
541,0.5555555555555556
542,0.6538461538461539
543,0.8382352941176471
544,0.8169014084507042
545,0.5806451612903226
546,0.7142857142857143
547,0.96
548,0.9259259259259259
549,0.4
550,1.0
551,0.9583333333333334
552,0.32
553,0.8941176470588236
554,0.6071428571428571
555,0.19444444444444445
556,0.6571428571428571
557,0.7450980392156863
558,0.7916666666666666
559,0.66
560,0.5901639344262295
561,0.4246575342465753
562,0.3389830508474576
563,0.84
564,0.6101694915254238
565,0.6346153846153846
566,1.0
567,0.96875
568,0.6607142857142857
569,0.660377358490566
570,0.7037037037037037
571,0.26785714285714285
572,0.9487179487179487
573,0.6379310344827587
574,0.1891891891891892
575,0.29850746268656714
576,0.5142857142857142
577,0.6071428571428571
578,0.48514851485148514
579,0.8918918918918919
580,0.7692307692307693
581,0.6428571428571429
582,0.6981132075471698
583,0.5873015873015873
584,0.6875
585,0.4166666666666667
586,0.8604651162790697
587,0.6164383561643836
588,0.3
589,0.3181818181818182
590,0.851063829787234
591,0.36363636363636365
592,0.75
593,0.918918918918919
594,0.7368421052631579
595,0.6551724137931034
596,0.696969696969697
597,0.7857142857142857
598,0.3333333333333333
599,0.5531914893617021
600,0.95
601,0.6730769230769231
602,0.8055555555555556
603,0.6538461538461539
604,0.8775510204081632
605,0.8043478260869565
606,0.5
607,0.9705882352941176
608,0.5961538461538461
609,0.4782608695652174
610,0.3142857142857143
611,0.7205882352941176
612,0.5
613,0.78125
614,0.6875
615,0.975
616,0.85
617,0.6
618,0.8333333333333334
619,0.9230769230769231
620,0.45
621,0.8125
622,0.926829268292683
623,0.5
624,0.875
625,0.9032258064516129
626,0.9836065573770492
627,0.8717948717948718
628,0.6538461538461539
629,1.0
630,0.38596491228070173
631,0.9272727272727272
632,0.6956521739130435
633,0.9210526315789473
634,0.7777777777777778
635,0.6623376623376623
636,0.3880597014925373
637,0.7254901960784313
638,0.8571428571428571
639,0.8888888888888888
640,0.2222222222222222
641,0.9285714285714286
642,0.7105263157894737
643,0.21951219512195122
644,0.8611111111111112
645,0.4666666666666667
646,0.92
647,0.55
648,0.7674418604651163
649,1.0
650,0.5
651,0.8253968253968254
652,0.7777777777777778
653,0.5238095238095238
654,0.45714285714285713
655,0.45454545454545453
656,0.7222222222222222
657,0.582089552238806
658,0.6666666666666666
659,0.391304347826087
660,0.8518518518518519
661,0.88
662,0.8541666666666666
663,0.7228915662650602
664,0.7735849056603774
665,0.4838709677419355
666,0.7058823529411765
667,0.5428571428571428
668,0.7857142857142857
669,0.9183673469387755
670,0.84375
671,1.0
672,0.9259259259259259
673,0.8771929824561403
674,0.5714285714285714
675,0.875
676,0.5384615384615384
677,0.578125
678,0.6046511627906976
679,0.75
680,0.5952380952380952
681,0.6304347826086957
682,0.8
683,0.4146341463414634
684,0.8387096774193549
685,0.6212121212121212
686,0.575
687,0.8421052631578947
688,0.6271186440677966
689,0.95
690,0.6938775510204082
691,0.6271186440677966
692,0.9743589743589743
693,0.5857142857142857
694,0.4
695,0.5576923076923077
696,0.19444444444444445
697,0.6818181818181818
698,1.0
699,0.9166666666666666
700,0.6567164179104478
701,0.8823529411764706
702,0.14705882352941177
703,0.8333333333333334
704,0.9428571428571428
705,0.7352941176470589
706,0.35135135135135137
707,0.9464285714285714
708,0.5925925925925926
709,0.8529411764705882
710,0.7551020408163265
711,0.44
712,0.9117647058823529
713,0.6617647058823529
714,0.8461538461538461
715,0.5263157894736842
716,0.5135135135135135
717,0.5
718,0.8387096774193549
719,0.8048780487804879
720,0.9411764705882353
721,0.5471698113207547
722,0.6964285714285714
